date,CO,NO,NOX,NO2,O3,PM10,PM25,RH,SO2,TMP,WDR,WSP,datetime,station,traffic_level,year,month,day,hour,minute
15/04/2024 07:00,1.35,38.0,84.0,46.0,2.0,49.0,22.0,42.0,3.0,19.0,181.0,1.3,2024-04-15 07:00:00,MER,,2024,4,15,7,0
15/04/2024 08:00,1.53,44.0,94.0,50.0,5.0,55.0,27.0,39.0,3.0,20.0,170.0,0.8,2024-04-15 08:00:00,MER,,2024,4,15,8,0
15/04/2024 10:00,1.45,25.0,94.0,70.0,28.0,74.0,39.0,32.0,3.0,23.0,322.0,1.3,2024-04-15 10:00:00,MER,,2024,4,15,10,0
15/04/2024 11:00,1.45,12.0,83.0,71.0,57.0,73.0,39.0,27.0,3.0,25.0,266.0,1.4,2024-04-15 11:00:00,MER,,2024,4,15,11,0
15/04/2024 12:00,1.12,4.0,55.0,51.0,95.0,82.0,50.0,21.0,3.0,28.0,295.0,1.7,2024-04-15 12:00:00,MER,,2024,4,15,12,0
15/04/2024 13:00,0.8,2.0,36.0,33.0,106.0,70.0,37.0,15.0,3.0,30.0,346.0,1.9,2024-04-15 13:00:00,MER,,2024,4,15,13,0
15/04/2024 15:00,0.64,1.0,26.0,25.0,120.0,61.0,29.0,9.0,2.0,32.0,157.0,2.5,2024-04-15 15:00:00,MER,,2024,4,15,15,0
15/04/2024 16:00,0.54,0.0,20.0,20.0,118.0,54.0,26.0,9.0,2.0,33.0,130.0,2.2,2024-04-15 16:00:00,MER,,2024,4,15,16,0
15/04/2024 19:00,0.58,1.0,24.0,23.0,64.0,67.0,24.0,17.0,2.0,29.0,166.0,4.8,2024-04-15 19:00:00,MER,,2024,4,15,19,0
15/04/2024 20:00,0.77,1.0,30.0,29.0,50.0,73.0,25.0,20.0,1.0,27.0,173.0,2.8,2024-04-15 20:00:00,MER,,2024,4,15,20,0
15/04/2024 21:00,0.93,3.0,43.0,40.0,32.0,54.0,22.0,19.0,2.0,27.0,169.0,1.7,2024-04-15 21:00:00,MER,,2024,4,15,21,0
15/04/2024 22:00,0.94,7.0,48.0,41.0,25.0,48.0,20.0,17.0,2.0,26.0,246.0,2.1,2024-04-15 22:00:00,MER,,2024,4,15,22,0
15/04/2024 23:00,0.58,3.0,31.0,28.0,40.0,46.0,23.0,26.0,3.0,26.0,301.0,2.4,2024-04-15 23:00:00,MER,,2024,4,15,23,0
16/04/2024 04:00,0.87,4.0,44.0,40.0,12.0,58.0,30.0,34.0,2.0,21.0,191.0,1.2,2024-04-16 04:00:00,MER,,2024,4,16,4,0
16/04/2024 05:00,0.76,5.0,44.0,40.0,12.0,57.0,38.0,36.0,1.0,20.0,181.0,1.4,2024-04-16 05:00:00,MER,,2024,4,16,5,0
16/04/2024 07:00,1.74,42.0,91.0,49.0,3.0,53.0,32.0,37.0,2.0,19.0,186.0,0.7,2024-04-16 07:00:00,MER,,2024,4,16,7,0
16/04/2024 10:00,1.16,25.0,93.0,68.0,27.0,64.0,31.0,25.0,3.0,24.0,87.0,1.2,2024-04-16 10:00:00,MER,,2024,4,16,10,0
16/04/2024 11:00,0.81,12.0,59.0,47.0,46.0,62.0,36.0,20.0,2.0,27.0,49.0,1.7,2024-04-16 11:00:00,MER,,2024,4,16,11,0
16/04/2024 12:00,0.49,6.0,35.0,29.0,55.0,47.0,26.0,14.0,2.0,29.0,45.0,1.9,2024-04-16 12:00:00,MER,,2024,4,16,12,0
16/04/2024 13:00,0.32,4.0,21.0,17.0,50.0,37.0,20.0,6.0,1.0,31.0,98.0,2.1,2024-04-16 13:00:00,MER,,2024,4,16,13,0
16/04/2024 14:00,0.31,3.0,18.0,15.0,59.0,24.0,9.0,4.0,2.0,32.0,70.0,2.3,2024-04-16 14:00:00,MER,,2024,4,16,14,0
16/04/2024 15:00,0.39,2.0,21.0,19.0,84.0,26.0,13.0,6.0,3.0,32.0,94.0,2.1,2024-04-16 15:00:00,MER,,2024,4,16,15,0
16/04/2024 18:00,0.7,2.0,27.0,26.0,82.0,50.0,16.0,12.0,2.0,32.0,177.0,3.3,2024-04-16 18:00:00,MER,,2024,4,16,18,0
16/04/2024 19:00,0.82,1.0,26.0,26.0,70.0,73.0,31.0,18.0,3.0,30.0,169.0,4.1,2024-04-16 19:00:00,MER,,2024,4,16,19,0
16/04/2024 20:00,0.9,3.0,38.0,34.0,49.0,87.0,48.0,17.0,3.0,29.0,237.0,2.3,2024-04-16 20:00:00,MER,,2024,4,16,20,0
16/04/2024 21:00,0.53,2.0,24.0,22.0,50.0,64.0,30.0,22.0,3.0,28.0,301.0,4.6,2024-04-16 21:00:00,MER,,2024,4,16,21,0
17/04/2024 07:00,1.15,19.0,63.0,43.0,4.0,71.0,38.0,41.0,3.0,20.0,180.0,0.9,2024-04-17 07:00:00,MER,,2024,4,17,7,0
17/04/2024 20:00,0.78,1.0,31.0,30.0,54.0,64.0,25.0,19.0,2.0,28.0,169.0,3.7,2024-04-17 20:00:00,MER,,2024,4,17,20,0
17/04/2024 21:00,0.76,4.0,36.0,31.0,39.0,58.0,28.0,21.0,2.0,28.0,240.0,3.4,2024-04-17 21:00:00,MER,,2024,4,17,21,0
17/04/2024 22:00,0.62,3.0,27.0,24.0,35.0,64.0,27.0,28.0,2.0,26.0,314.0,4.9,2024-04-17 22:00:00,MER,,2024,4,17,22,0
18/04/2024 00:00,0.67,1.0,33.0,31.0,32.0,51.0,23.0,39.0,2.0,23.0,286.0,3.1,2024-04-18 00:00:00,MER,,2024,4,18,0,0
18/04/2024 04:00,0.66,1.0,33.0,32.0,16.0,47.0,26.0,45.0,3.0,21.0,201.0,1.1,2024-04-18 04:00:00,MER,,2024,4,18,4,0
18/04/2024 12:00,0.56,2.0,25.0,23.0,71.0,60.0,32.0,22.0,3.0,28.0,36.0,1.9,2024-04-18 12:00:00,MER,,2024,4,18,12,0
18/04/2024 18:00,0.65,3.0,31.0,29.0,62.0,57.0,32.0,22.0,3.0,28.0,77.0,3.4,2024-04-18 18:00:00,MER,,2024,4,18,18,0
18/04/2024 19:00,0.66,0.0,27.0,26.0,48.0,51.0,25.0,24.0,2.0,27.0,113.0,2.4,2024-04-18 19:00:00,MER,,2024,4,18,19,0
18/04/2024 20:00,1.02,5.0,46.0,42.0,31.0,51.0,23.0,25.0,2.0,27.0,209.0,1.1,2024-04-18 20:00:00,MER,,2024,4,18,20,0
18/04/2024 21:00,1.01,3.0,57.0,54.0,20.0,61.0,25.0,29.0,2.0,26.0,45.0,1.7,2024-04-18 21:00:00,MER,,2024,4,18,21,0
18/04/2024 22:00,0.63,2.0,34.0,33.0,37.0,75.0,28.0,35.0,2.0,24.0,20.0,3.1,2024-04-18 22:00:00,MER,,2024,4,18,22,0
18/04/2024 23:00,0.65,2.0,31.0,29.0,37.0,64.0,24.0,34.0,1.0,24.0,334.0,2.5,2024-04-18 23:00:00,MER,,2024,4,18,23,0
19/04/2024 01:00,0.62,2.0,32.0,31.0,31.0,54.0,27.0,39.0,2.0,23.0,288.0,2.2,2024-04-19 01:00:00,MER,,2024,4,19,1,0
19/04/2024 06:00,1.24,34.0,85.0,51.0,2.0,61.0,32.0,47.0,3.0,20.0,188.0,1.0,2024-04-19 06:00:00,MER,,2024,4,19,6,0
19/04/2024 07:00,1.32,28.0,77.0,49.0,2.0,72.0,41.0,46.0,2.0,20.0,167.0,0.7,2024-04-19 07:00:00,MER,,2024,4,19,7,0
19/04/2024 20:00,0.95,5.0,50.0,45.0,35.0,57.0,35.0,58.0,2.0,20.0,7.0,2.3,2024-04-19 20:00:00,MER,,2024,4,19,20,0
19/04/2024 23:00,0.79,5.0,44.0,39.0,25.0,34.0,27.0,61.0,2.0,19.0,88.0,1.3,2024-04-19 23:00:00,MER,,2024,4,19,23,0
20/04/2024 00:00,0.89,4.0,42.0,39.0,20.0,33.0,25.0,54.0,1.0,19.0,212.0,1.6,2024-04-20 00:00:00,MER,,2024,4,20,0,0
20/04/2024 12:00,0.57,2.0,22.0,20.0,80.0,56.0,42.0,32.0,2.0,26.0,26.0,2.3,2024-04-20 12:00:00,MER,,2024,4,20,12,0
20/04/2024 13:00,0.61,1.0,22.0,21.0,105.0,51.0,34.0,29.0,2.0,27.0,41.0,2.8,2024-04-20 13:00:00,MER,,2024,4,20,13,0
20/04/2024 14:00,0.63,1.0,25.0,24.0,104.0,61.0,41.0,26.0,2.0,28.0,14.0,2.2,2024-04-20 14:00:00,MER,,2024,4,20,14,0
20/04/2024 15:00,0.56,2.0,22.0,20.0,78.0,50.0,32.0,24.0,1.0,27.0,336.0,3.1,2024-04-20 15:00:00,MER,,2024,4,20,15,0
20/04/2024 16:00,0.68,3.0,31.0,29.0,73.0,42.0,30.0,25.0,1.0,27.0,174.0,2.5,2024-04-20 16:00:00,MER,,2024,4,20,16,0
20/04/2024 17:00,0.94,3.0,40.0,37.0,69.0,34.0,21.0,36.0,1.0,24.0,211.0,5.1,2024-04-20 17:00:00,MER,,2024,4,20,17,0
20/04/2024 18:00,1.31,9.0,62.0,53.0,33.0,52.0,32.0,39.0,1.0,24.0,213.0,3.0,2024-04-20 18:00:00,MER,,2024,4,20,18,0
20/04/2024 19:00,1.01,7.0,55.0,48.0,34.0,47.0,31.0,42.0,2.0,23.0,312.0,2.8,2024-04-20 19:00:00,MER,,2024,4,20,19,0
20/04/2024 21:00,0.93,4.0,49.0,45.0,19.0,43.0,26.0,55.0,1.0,20.0,6.0,1.7,2024-04-20 21:00:00,MER,,2024,4,20,21,0
20/04/2024 22:00,0.86,5.0,48.0,43.0,19.0,34.0,19.0,55.0,1.0,20.0,312.0,3.5,2024-04-20 22:00:00,MER,,2024,4,20,22,0
20/04/2024 23:00,0.72,4.0,34.0,31.0,29.0,46.0,27.0,51.0,1.0,20.0,316.0,1.7,2024-04-20 23:00:00,MER,,2024,4,20,23,0
21/04/2024 01:00,0.81,2.0,39.0,38.0,19.0,43.0,32.0,53.0,1.0,19.0,159.0,0.8,2024-04-21 01:00:00,MER,,2024,4,21,1,0
21/04/2024 03:00,1.2,20.0,75.0,54.0,1.0,22.0,12.0,57.0,1.0,19.0,188.0,0.2,2024-04-21 03:00:00,MER,,2024,4,21,3,0
21/04/2024 04:00,1.32,25.0,76.0,52.0,1.0,34.0,25.0,57.0,1.0,18.0,174.0,0.8,2024-04-21 04:00:00,MER,,2024,4,21,4,0
21/04/2024 05:00,1.06,8.0,54.0,46.0,3.0,44.0,33.0,58.0,1.0,18.0,176.0,0.9,2024-04-21 05:00:00,MER,,2024,4,21,5,0
21/04/2024 06:00,1.35,36.0,81.0,45.0,2.0,42.0,32.0,61.0,1.0,17.0,219.0,0.5,2024-04-21 06:00:00,MER,,2024,4,21,6,0
21/04/2024 07:00,1.28,43.0,86.0,43.0,2.0,50.0,37.0,62.0,1.0,17.0,341.0,1.1,2024-04-21 07:00:00,MER,,2024,4,21,7,0
21/04/2024 08:00,1.19,36.0,83.0,47.0,6.0,42.0,31.0,59.0,2.0,18.0,82.0,0.7,2024-04-21 08:00:00,MER,,2024,4,21,8,0
21/04/2024 10:00,1.26,24.0,93.0,69.0,30.0,69.0,49.0,46.0,3.0,22.0,56.0,1.1,2024-04-21 10:00:00,MER,,2024,4,21,10,0
21/04/2024 12:00,0.63,3.0,23.0,20.0,70.0,57.0,40.0,21.0,1.0,26.0,322.0,3.7,2024-04-21 12:00:00,MER,,2024,4,21,12,0
21/04/2024 16:00,0.38,1.0,16.0,15.0,76.0,32.0,17.0,25.0,2.0,27.0,27.0,3.7,2024-04-21 16:00:00,MER,,2024,4,21,16,0
21/04/2024 17:00,0.38,1.0,19.0,17.0,72.0,42.0,25.0,24.0,1.0,27.0,32.0,2.7,2024-04-21 17:00:00,MER,,2024,4,21,17,0
21/04/2024 18:00,0.63,3.0,33.0,30.0,54.0,36.0,22.0,31.0,1.0,26.0,354.0,3.4,2024-04-21 18:00:00,MER,,2024,4,21,18,0
21/04/2024 21:00,0.73,2.0,31.0,29.0,28.0,22.0,18.0,61.0,1.0,19.0,1.0,1.9,2024-04-21 21:00:00,MER,,2024,4,21,21,0
21/04/2024 22:00,0.75,4.0,33.0,29.0,24.0,26.0,18.0,60.0,1.0,19.0,306.0,1.6,2024-04-21 22:00:00,MER,,2024,4,21,22,0
22/04/2024 00:00,0.97,8.0,62.0,55.0,4.0,23.0,12.0,60.0,1.0,19.0,337.0,1.9,2024-04-22 00:00:00,MER,,2024,4,22,0,0
22/04/2024 10:00,1.03,29.0,72.0,43.0,17.0,54.0,37.0,58.0,3.0,20.0,340.0,1.7,2024-04-22 10:00:00,MER,,2024,4,22,10,0
22/04/2024 11:00,0.88,13.0,53.0,40.0,38.0,46.0,31.0,52.0,2.0,21.0,27.0,2.1,2024-04-22 11:00:00,MER,,2024,4,22,11,0
22/04/2024 13:00,0.6,3.0,28.0,24.0,75.0,61.0,41.0,35.0,2.0,25.0,58.0,2.1,2024-04-22 13:00:00,MER,,2024,4,22,13,0
22/04/2024 14:00,0.74,2.0,25.0,23.0,83.0,56.0,40.0,38.0,2.0,25.0,170.0,4.0,2024-04-22 14:00:00,MER,,2024,4,22,14,0
22/04/2024 15:00,0.74,3.0,26.0,24.0,73.0,58.0,38.0,32.0,1.0,25.0,177.0,4.3,2024-04-22 15:00:00,MER,,2024,4,22,15,0
22/04/2024 16:00,0.88,5.0,35.0,30.0,51.0,50.0,32.0,42.0,1.0,23.0,225.0,5.1,2024-04-22 16:00:00,MER,,2024,4,22,16,0
22/04/2024 18:00,0.86,4.0,37.0,33.0,54.0,35.0,30.0,53.0,1.0,20.0,183.0,3.8,2024-04-22 18:00:00,MER,,2024,4,22,18,0
22/04/2024 19:00,0.63,2.0,29.0,27.0,45.0,41.0,31.0,53.0,1.0,20.0,110.0,3.0,2024-04-22 19:00:00,MER,,2024,4,22,19,0
22/04/2024 20:00,0.77,5.0,38.0,33.0,35.0,26.0,20.0,51.0,1.0,20.0,105.0,2.7,2024-04-22 20:00:00,MER,,2024,4,22,20,0
22/04/2024 21:00,0.89,5.0,54.0,49.0,19.0,25.0,17.0,54.0,1.0,19.0,28.0,1.7,2024-04-22 21:00:00,MER,,2024,4,22,21,0
22/04/2024 22:00,0.82,2.0,40.0,37.0,25.0,30.0,20.0,56.0,1.0,19.0,341.0,0.7,2024-04-22 22:00:00,MER,,2024,4,22,22,0
22/04/2024 23:00,0.85,2.0,36.0,34.0,26.0,28.0,18.0,54.0,1.0,19.0,317.0,1.2,2024-04-22 23:00:00,MER,,2024,4,22,23,0
23/04/2024 00:00,0.71,7.0,48.0,41.0,20.0,32.0,18.0,30.0,1.0,22.0,344.0,1.1,2024-04-23 00:00:00,MER,,2024,4,23,0,0
23/04/2024 09:00,1.42,34.0,90.0,56.0,12.0,58.0,42.0,59.0,2.0,19.0,44.0,0.8,2024-04-23 09:00:00,MER,,2024,4,23,9,0
23/04/2024 10:00,1.39,25.0,86.0,61.0,28.0,55.0,41.0,49.0,2.0,21.0,113.0,1.3,2024-04-23 10:00:00,MER,,2024,4,23,10,0
23/04/2024 11:00,1.05,9.0,53.0,44.0,54.0,62.0,47.0,38.0,2.0,23.0,95.0,1.7,2024-04-23 11:00:00,MER,,2024,4,23,11,0
23/04/2024 12:00,0.87,5.0,43.0,38.0,76.0,60.0,43.0,33.0,2.0,24.0,23.0,2.5,2024-04-23 12:00:00,MER,,2024,4,23,12,0
23/04/2024 13:00,0.84,2.0,33.0,32.0,113.0,47.0,35.0,30.0,2.0,26.0,30.0,2.8,2024-04-23 13:00:00,MER,,2024,4,23,13,0
23/04/2024 14:00,0.84,2.0,32.0,30.0,87.0,59.0,42.0,32.0,2.0,25.0,266.0,3.4,2024-04-23 14:00:00,MER,,2024,4,23,14,0
23/04/2024 15:00,0.68,3.0,25.0,22.0,71.0,54.0,38.0,37.0,1.0,22.0,302.0,5.7,2024-04-23 15:00:00,MER,,2024,4,23,15,0
23/04/2024 16:00,0.68,4.0,28.0,24.0,68.0,40.0,18.0,28.0,1.0,24.0,309.0,1.6,2024-04-23 16:00:00,MER,,2024,4,23,16,0
23/04/2024 17:00,0.62,3.0,30.0,27.0,71.0,26.0,14.0,22.0,2.0,26.0,331.0,2.5,2024-04-23 17:00:00,MER,,2024,4,23,17,0
23/04/2024 18:00,0.62,4.0,35.0,31.0,73.0,27.0,15.0,23.0,2.0,26.0,343.0,2.1,2024-04-23 18:00:00,MER,,2024,4,23,18,0
23/04/2024 19:00,0.7,2.0,38.0,36.0,74.0,38.0,27.0,24.0,3.0,26.0,350.0,1.6,2024-04-23 19:00:00,MER,,2024,4,23,19,0
23/04/2024 21:00,1.24,22.0,74.0,52.0,26.0,64.0,40.0,31.0,2.0,24.0,23.0,3.4,2024-04-23 21:00:00,MER,,2024,4,23,21,0
23/04/2024 22:00,0.63,2.0,39.0,37.0,27.0,49.0,25.0,34.0,1.0,23.0,32.0,2.9,2024-04-23 22:00:00,MER,,2024,4,23,22,0
23/04/2024 23:00,0.7,2.0,42.0,41.0,24.0,31.0,17.0,33.0,1.0,22.0,16.0,2.1,2024-04-23 23:00:00,MER,,2024,4,23,23,0
24/04/2024 00:00,0.71,7.0,46.0,39.0,12.0,22.0,8.0,24.0,1.0,22.0,285.0,2.2,2024-04-24 00:00:00,MER,,2024,4,24,0,0
24/04/2024 01:00,0.89,12.0,61.0,49.0,9.0,35.0,20.0,34.0,1.0,21.0,298.0,1.6,2024-04-24 01:00:00,MER,,2024,4,24,1,0
24/04/2024 02:00,0.66,3.0,39.0,36.0,14.0,37.0,21.0,37.0,1.0,20.0,301.0,1.2,2024-04-24 02:00:00,MER,,2024,4,24,2,0
24/04/2024 03:00,0.78,25.0,71.0,45.0,3.0,40.0,25.0,42.0,1.0,19.0,9.0,0.5,2024-04-24 03:00:00,MER,,2024,4,24,3,0
24/04/2024 12:00,0.67,3.0,30.0,27.0,83.0,53.0,34.0,25.0,2.0,26.0,11.0,2.2,2024-04-24 12:00:00,MER,,2024,4,24,12,0
24/04/2024 13:00,0.68,3.0,28.0,25.0,90.0,51.0,33.0,22.0,2.0,27.0,343.0,2.2,2024-04-24 13:00:00,MER,,2024,4,24,13,0
24/04/2024 14:00,0.47,2.0,22.0,20.0,84.0,58.0,38.0,17.0,1.0,28.0,10.0,3.0,2024-04-24 14:00:00,MER,,2024,4,24,14,0
24/04/2024 15:00,0.54,2.0,22.0,20.0,90.0,37.0,20.0,16.0,2.0,28.0,346.0,2.5,2024-04-24 15:00:00,MER,,2024,4,24,15,0
24/04/2024 16:00,0.47,2.0,22.0,20.0,87.0,49.0,32.0,15.0,2.0,29.0,22.0,2.8,2024-04-24 16:00:00,MER,,2024,4,24,16,0
24/04/2024 17:00,0.7,5.0,35.0,30.0,74.0,26.0,12.0,15.0,2.0,29.0,329.0,3.4,2024-04-24 17:00:00,MER,,2024,4,24,17,0
24/04/2024 18:00,0.67,4.0,38.0,34.0,76.0,42.0,25.0,16.0,3.0,29.0,323.0,3.0,2024-04-24 18:00:00,MER,,2024,4,24,18,0
24/04/2024 19:00,0.65,2.0,37.0,35.0,63.0,47.0,28.0,17.0,3.0,28.0,4.0,3.4,2024-04-24 19:00:00,MER,,2024,4,24,19,0
24/04/2024 20:00,0.46,2.0,27.0,25.0,35.0,53.0,28.0,21.0,1.0,26.0,24.0,4.9,2024-04-24 20:00:00,MER,,2024,4,24,20,0
24/04/2024 21:00,0.5,4.0,35.0,31.0,24.0,46.0,13.0,19.0,1.0,25.0,35.0,4.3,2024-04-24 21:00:00,MER,,2024,4,24,21,0
24/04/2024 22:00,0.45,2.0,30.0,28.0,25.0,31.0,12.0,19.0,0.0,23.0,27.0,3.1,2024-04-24 22:00:00,MER,,2024,4,24,22,0
24/04/2024 23:00,0.81,14.0,54.0,40.0,12.0,24.0,9.0,20.0,1.0,23.0,344.0,1.4,2024-04-24 23:00:00,MER,,2024,4,24,23,0
25/04/2024 00:00,0.77,2.0,30.0,28.0,38.0,63.0,46.0,36.0,2.0,24.0,244.0,1.8,2024-04-25 00:00:00,MER,,2024,4,25,0,0
25/04/2024 01:00,0.56,5.0,39.0,35.0,15.0,27.0,9.0,25.0,1.0,22.0,264.0,1.9,2024-04-25 01:00:00,MER,,2024,4,25,1,0
25/04/2024 02:00,0.75,11.0,55.0,44.0,5.0,24.0,9.0,26.0,1.0,22.0,239.0,1.3,2024-04-25 02:00:00,MER,,2024,4,25,2,0
25/04/2024 03:00,0.44,3.0,25.0,22.0,34.0,29.0,12.0,30.0,1.0,21.0,183.0,2.6,2024-04-25 03:00:00,MER,,2024,4,25,3,0
25/04/2024 04:00,0.35,0.0,13.0,13.0,39.0,31.0,17.0,32.0,1.0,20.0,165.0,2.0,2024-04-25 04:00:00,MER,,2024,4,25,4,0
25/04/2024 10:00,1.0,30.0,88.0,58.0,20.0,54.0,32.0,28.0,3.0,23.0,357.0,1.7,2024-04-25 10:00:00,MER,,2024,4,25,10,0
25/04/2024 11:00,0.72,9.0,44.0,35.0,47.0,53.0,31.0,24.0,1.0,25.0,337.0,2.1,2024-04-25 11:00:00,MER,,2024,4,25,11,0
25/04/2024 12:00,0.59,4.0,29.0,25.0,69.0,49.0,32.0,20.0,1.0,26.0,360.0,1.9,2024-04-25 12:00:00,MER,,2024,4,25,12,0
25/04/2024 13:00,0.56,2.0,24.0,22.0,86.0,27.0,15.0,19.0,1.0,28.0,80.0,1.9,2024-04-25 13:00:00,MER,,2024,4,25,13,0
25/04/2024 14:00,0.53,2.0,22.0,20.0,97.0,32.0,20.0,16.0,1.0,28.0,18.0,2.5,2024-04-25 14:00:00,MER,,2024,4,25,14,0
25/04/2024 15:00,0.58,1.0,24.0,23.0,113.0,37.0,22.0,16.0,1.0,29.0,49.0,2.1,2024-04-25 15:00:00,MER,,2024,4,25,15,0
25/04/2024 16:00,0.52,2.0,31.0,30.0,113.0,42.0,26.0,17.0,2.0,28.0,50.0,2.8,2024-04-25 16:00:00,MER,,2024,4,25,16,0
25/04/2024 17:00,0.55,1.0,28.0,26.0,99.0,52.0,34.0,18.0,1.0,28.0,77.0,2.7,2024-04-25 17:00:00,MER,,2024,4,25,17,0
25/04/2024 18:00,0.57,0.0,20.0,20.0,93.0,47.0,29.0,21.0,1.0,28.0,105.0,2.9,2024-04-25 18:00:00,MER,,2024,4,25,18,0
25/04/2024 19:00,0.84,1.0,26.0,26.0,78.0,60.0,35.0,27.0,1.0,27.0,163.0,3.0,2024-04-25 19:00:00,MER,,2024,4,25,19,0
25/04/2024 20:00,0.99,0.0,31.0,31.0,55.0,69.0,43.0,33.0,1.0,25.0,164.0,2.8,2024-04-25 20:00:00,MER,,2024,4,25,20,0
25/04/2024 21:00,1.01,0.0,34.0,34.0,49.0,72.0,53.0,34.0,1.0,24.0,142.0,1.6,2024-04-25 21:00:00,MER,,2024,4,25,21,0
25/04/2024 22:00,0.96,0.0,35.0,35.0,48.0,67.0,49.0,34.0,1.0,24.0,129.0,1.9,2024-04-25 22:00:00,MER,,2024,4,25,22,0
25/04/2024 23:00,1.01,0.0,33.0,33.0,46.0,64.0,49.0,34.0,1.0,24.0,181.0,1.6,2024-04-25 23:00:00,MER,,2024,4,25,23,0
26/04/2024 00:00,1.31,25.0,80.0,55.0,3.0,49.0,33.0,39.0,2.0,21.0,264.0,0.8,2024-04-26 00:00:00,MER,,2024,4,26,0,0
26/04/2024 01:00,0.59,1.0,23.0,22.0,38.0,50.0,36.0,37.0,3.0,23.0,250.0,1.7,2024-04-26 01:00:00,MER,,2024,4,26,1,0
26/04/2024 02:00,0.61,1.0,25.0,24.0,33.0,38.0,25.0,38.0,1.0,23.0,210.0,0.7,2024-04-26 02:00:00,MER,,2024,4,26,2,0
26/04/2024 03:00,0.69,0.0,22.0,21.0,40.0,34.0,24.0,41.0,1.0,22.0,169.0,2.1,2024-04-26 03:00:00,MER,,2024,4,26,3,0
26/04/2024 04:00,0.61,0.0,18.0,18.0,39.0,57.0,45.0,44.0,1.0,21.0,150.0,1.8,2024-04-26 04:00:00,MER,,2024,4,26,4,0
26/04/2024 05:00,0.55,0.0,17.0,17.0,40.0,58.0,46.0,45.0,1.0,20.0,171.0,1.9,2024-04-26 05:00:00,MER,,2024,4,26,5,0
26/04/2024 07:00,0.96,8.0,54.0,46.0,9.0,46.0,35.0,45.0,1.0,20.0,138.0,1.6,2024-04-26 07:00:00,MER,,2024,4,26,7,0
26/04/2024 08:00,1.2,26.0,76.0,50.0,8.0,51.0,38.0,46.0,2.0,21.0,68.0,0.9,2024-04-26 08:00:00,MER,,2024,4,26,8,0
26/04/2024 09:00,1.3,33.0,89.0,55.0,13.0,60.0,42.0,43.0,2.0,22.0,28.0,1.2,2024-04-26 09:00:00,MER,,2024,4,26,9,0
26/04/2024 10:00,1.07,18.0,70.0,52.0,30.0,66.0,48.0,38.0,2.0,23.0,67.0,1.8,2024-04-26 10:00:00,MER,,2024,4,26,10,0
26/04/2024 11:00,0.75,6.0,38.0,32.0,58.0,60.0,43.0,32.0,2.0,24.0,14.0,1.9,2024-04-26 11:00:00,MER,,2024,4,26,11,0
26/04/2024 12:00,0.8,5.0,35.0,31.0,80.0,48.0,34.0,28.0,2.0,26.0,323.0,2.5,2024-04-26 12:00:00,MER,,2024,4,26,12,0
26/04/2024 13:00,0.75,3.0,28.0,25.0,89.0,46.0,32.0,25.0,2.0,27.0,333.0,2.2,2024-04-26 13:00:00,MER,,2024,4,26,13,0
26/04/2024 14:00,0.7,2.0,28.0,26.0,78.0,74.0,52.0,24.0,2.0,27.0,297.0,1.9,2024-04-26 14:00:00,MER,,2024,4,26,14,0
26/04/2024 15:00,0.76,2.0,30.0,28.0,82.0,49.0,31.0,24.0,2.0,27.0,266.0,1.4,2024-04-26 15:00:00,MER,,2024,4,26,15,0
26/04/2024 16:00,0.98,4.0,41.0,36.0,58.0,45.0,31.0,37.0,2.0,24.0,273.0,3.9,2024-04-26 16:00:00,MER,,2024,4,26,16,0
26/04/2024 17:00,1.06,10.0,58.0,48.0,43.0,50.0,31.0,47.0,1.0,21.0,341.0,3.7,2024-04-26 17:00:00,MER,,2024,4,26,17,0
26/04/2024 18:00,1.57,12.0,80.0,68.0,33.0,39.0,30.0,41.0,2.0,23.0,224.0,2.2,2024-04-26 18:00:00,MER,,2024,4,26,18,0
26/04/2024 19:00,1.29,7.0,64.0,57.0,30.0,47.0,34.0,38.0,1.0,24.0,210.0,1.1,2024-04-26 19:00:00,MER,,2024,4,26,19,0
26/04/2024 20:00,1.52,3.0,72.0,70.0,17.0,43.0,31.0,38.0,1.0,23.0,138.0,0.6,2024-04-26 20:00:00,MER,,2024,4,26,20,0
27/04/2024 02:00,1.42,31.0,83.0,53.0,3.0,47.0,34.0,42.0,2.0,20.0,266.0,0.9,2024-04-27 02:00:00,MER,,2024,4,27,2,0
27/04/2024 03:00,1.57,41.0,94.0,53.0,3.0,49.0,32.0,44.0,2.0,19.0,180.0,1.1,2024-04-27 03:00:00,MER,,2024,4,27,3,0
27/04/2024 04:00,1.14,14.0,60.0,46.0,2.0,49.0,36.0,48.0,2.0,19.0,179.0,1.2,2024-04-27 04:00:00,MER,,2024,4,27,4,0
27/04/2024 05:00,1.1,15.0,61.0,46.0,2.0,59.0,48.0,49.0,1.0,18.0,144.0,0.6,2024-04-27 05:00:00,MER,,2024,4,27,5,0
27/04/2024 09:00,1.22,32.0,92.0,60.0,13.0,74.0,47.0,36.0,3.0,20.0,39.0,1.2,2024-04-27 09:00:00,MER,,2024,4,27,9,0
27/04/2024 10:00,1.0,18.0,72.0,54.0,33.0,67.0,44.0,33.0,3.0,22.0,56.0,1.7,2024-04-27 10:00:00,MER,,2024,4,27,10,0
27/04/2024 11:00,0.63,9.0,50.0,41.0,55.0,70.0,48.0,27.0,3.0,24.0,73.0,2.8,2024-04-27 11:00:00,MER,,2024,4,27,11,0
